155452.49245799994	88831.57591099998	
144465.482677	92489.80949899995	
142644.53364199997	92510.03613799995	
102210.715933	112066.61693900003	
98577.47232299997	124248.840845	
92587.06202499998	146934.67631800004	
133625.960582	94345.494656	
124629.02981399998	96869.02033400003	
147670.80412499994	91502.23270800001	
92822.109184	142422.11923699995	
98391.79144799999	131965.459894	
142385.871338	92675.84917699995	
95090.692053	134506.10833900006	
152037.95949799995	89719.48694399999	
93507.94274299999	134861.63402300002	
106140.65738900003	111743.84348400004	
120314.34005799999	99587.545088	
153002.49325699997	89643.21599699999	
156457.92085099994	88372.270997	
117212.16181599999	99889.72053	
117494.252967	99624.92086100002	
125152.034934	94349.057437	
110368.36612100001	106813.093001	
108590.59433799998	110021.91539300002	
148154.02500899998	90897.42515899995	
155275.90525299995	89480.69412399999	
119146.22080700002	99621.960736	
101476.12214700003	119825.83690200005	
92975.621748	140223.451292	
111286.555385	100084.13710400002	
123428.43648099997	97328.63844499999	
106266.75086800002	110240.58321500005	
120729.010982	97658.976966	
151207.94804899994	90745.07728399998	
120596.19453199998	99542.71297100003	
145227.363865	92346.27136899995	
109992.781891	107540.63323700005	
156658.92543199993	86999.42835399999	
145960.07319999998	92152.04405599996	
147445.93951	91569.67193699995	
111229.73841800002	103778.41864599999	
97686.889982	132010.51245100002	
122055.09186399993	97389.16123799997	
98592.89089099997	112669.925154	
120578.00670700001	97661.453634	
94859.39409199999	124949.03360100005	
97134.99500399995	119715.63635200007	
108311.84677399999	102326.27251300005	
122219.92353899997	94680.14583799998	
111518.37055400002	98687.61956200005	
139851.801209	90853.26647100002	
96662.49100899996	121780.05525700003	
124919.09490899996	93871.75956299997	
91676.52114599997	130747.335595	
97187.88126499996	119709.33858400003	
114793.02165899993	98460.79337799999	
98716.276684	107665.40689700002	
108862.31099400001	100513.82797000004	
106690.89901799998	104198.74692000003	
98560.40797700002	115268.69029000006	
98202.122664	115933.86618000004	
87406.85988499998	142069.4028600001	
89048.27966399999	134326.57906500003	
111221.13585800002	99261.11622000005	
97308.83770099997	119056.89268700006	
93960.505004	126371.37700700005	
105320.79157300001	104545.08684800004	
126640.16859899997	92867.49832899995	
88091.004722	135551.97934200006	
97538.38213799996	117349.14446400006	
145026.03548100006	90353.985637	
107428.37837499999	104124.19079200004	
119434.278159	97895.45463000001	
93511.41095299996	130345.80430500003	
119663.19817199999	97807.46725	
152611.60876800006	89832.69960899999	
126663.41442699995	92720.27186499996	
87328.90038500003	146460.29943700007	
138948.01332000003	92061.84752999998	
