89572.87259500001	136613.413371	
99803.47062100001	116715.39619800002	
90801.37286099998	127760.48500499998	
134550.930513	87018.51651799996	
90427.72142599997	131358.034487	
126085.32474599998	90491.37882399996	
118070.15388699998	92098.155797	
125590.747401	90537.37346799996	
89251.38104400001	148138.982176	
89505.33742499999	136638.09521	
119904.290839	90679.53017899996	
115757.34306000003	96463.51808399998	
102390.018989	111635.63294699998	
133811.30245	87994.95613699999	
93875.18452899996	120043.49204900001	
104918.421492	108823.24812700003	
110835.48636899998	104860.87737400002	
100324.30358600001	116017.708751	
126792.41786100002	89564.91401399998	
100542.213361	113900.750823	
119591.472759	91736.36041999997	
117973.29772099997	95489.45212499998	
114573.012425	103395.949157	
133994.45003600005	87775.22929599998	
108222.13654499994	106684.851061	
111608.27821899997	104162.84536400001	
100762.47131999998	113366.03106600003	
112934.29833599998	103789.99409699999	
113317.07779499996	103736.08470600001	
107488.495768	107740.67188799997	
102894.268438	110647.65090700002	
130560.87183299997	89465.02260799996	
114587.57304199997	102353.88631999999	
100560.58203700003	113746.559425	
115089.11740899997	100826.35901	
101761.577027	112801.93279000002	
106788.46561099999	108236.14351699997	
130699.22934599998	88095.85246999995	
115166.460805	98826.51031800003	
117788.18883899997	95892.815847	
94775.631202	130106.70457600002	
146524.63486999995	89813.742784	
104404.00314799999	112400.53773299995	
90760.045958	133382.19089299993	
114872.321861	100326.698009	
103769.10451599998	115836.754381	
133530.95747599998	92485.79226400003	
132677.60830400005	93610.20013900002	
112647.982221	104880.05841899996	
120650.327351	98295.59056499999	
97551.497345	125250.25189499995	
99575.58678700001	120238.196392	
96096.18965200004	129519.93571199998	
120206.36429	100261.48135	
109657.55978000001	106748.15084699997	
135592.259554	91805.91143000004	
96123.31792800002	127136.87188799997	
121053.78705	98243.03076200001	
92619.30679100001	131930.39271699995	
105918.17389900003	107653.30051799996	
141171.60031099996	91510.14173999998	
104375.76473799995	113812.20173700001	
132255.19664700006	96015.34432699997	
127801.494849	96684.40731200001	
101451.29972299997	115852.169577	
93562.40074600001	131521.88247299995	
95112.20342400002	129816.39401799999	
127630.74622100001	97838.010961	
85629.20818099998	141733.37578299997	
116243.08597299996	97518.68893700001	
87580.277821	133999.280782	
134278.64999499999	93323.26453400002	
120098.64712299996	96524.92489200001	
110518.65538200001	98874.30172700003	
93447.23887900003	118929.394076	
82685.60387700003	149602.97944299996	
117664.43915499999	97211.36322400002	
90114.857621	123846.87521700001	
88527.34450199999	132045.48775299996	
102016.36296900001	104049.807193	
85704.34824499999	140453.04200699998	
114181.77686200001	98392.57508000004	
93707.67581100004	116267.06165799999	
108710.45384700001	100150.91296900001	
85469.82757099999	142075.73876299994	
86453.43664499998	136526.758568	
98349.856688	114928.90050000002	
103858.920575	103590.252787	
104154.48365500002	100271.81487300004	
98104.019087	115149.83038999999	
92530.82162500004	121534.84083100002	
99903.62884	110101.051953	
117177.84521099995	97493.35425600002	
129901.64514699996	95378.75586800002	
120709.68395100003	95758.72520600003	
85289.20434499998	142216.28634299999	
83151.04775800002	148662.94197599994	
97597.81682600002	116161.77587200001	
83554.23419499998	142261.22010699997	
118409.83048999998	97157.19509900002	
93690.60445700007	116300.85299700002	
100650.426563	108682.264829	
86385.006051	138138.95241099998	
85336.55444699999	131715.843665	
138270.47501099997	94530.38386100001	
118908.58316900003	97349.98431499998	
86461.58086299998	128382.29715900005	
91239.47890799996	120654.80585300001	
128889.87864700002	95191.38118000003	
141805.75928799997	93672.03631099997	
115498.14190600002	97474.31198599999	
120698.820141	96488.50100900001	
108976.64763800001	101286.95561300004	
107114.52593699997	102323.09288999999	
92731.63992800003	119649.85288700003	
84407.92324299998	136670.13238300005	
108273.17200199996	101686.87052500002	
110678.02281900003	98276.25829100005	
126353.33271	96078.430799	
104279.85599000005	108909.35335300006	
89177.193878	123164.60107799999	
90790.86666700001	120886.09234400002	
85110.227067	135126.41404300006	
84603.23800099999	136602.33101100003	
105624.84520900002	105259.445968	
94400.678324	114195.00097900006	
85779.55749499997	129011.403441	
110051.997157	99121.53818300001	
105077.83548799998	108767.18192699998	
142946.65846799998	93660.85457199997	
102304.87344299996	108928.43959000002	
143521.46555199998	92407.19055899998	
101572.97456599999	113684.58323200003	
87402.95600799996	125153.85476700001	
108083.64632899997	102096.145095	
94038.83191199998	116239.50465500006	
101957.81210900003	110534.20302200005	
105691.32083300002	110558.27399199999	
108089.78760699999	106435.72334399998	
129293.847175	87228.90332099999	
116134.667091	99617.62316799999	
135037.35275300007	85014.46159899999	
91924.49010600004	129662.31478299992	
94832.90345400001	125184.788007	
96787.63601400005	121143.21363199991	
105008.76068000005	111881.05990700002	
97875.64009400002	112646.98360799994	
127218.21140099998	92048.311672	
123721.69532099999	93603.41113599997	
123790.750716	92791.42902399997	
101950.95655500003	112269.31813700002	
95369.30011300005	122783.7689109999	
114215.85974299996	99683.70542799999	
117619.86986599996	95871.36822900001	
109753.49496800003	104841.58899200002	
109870.81691499999	101357.536848	
120317.97443799995	94518.19663299997	
100129.28415500003	112370.26691599994	
134913.07470200004	86841.68206100001	
107253.62521700001	106752.923528	
127667.65410299996	90259.19221799998	
123815.56978799996	92061.67779599997	
118750.22577099994	94559.457377	
123349.84753399994	93667.33243099999	
117528.225419	98856.75076800003	
111014.66603499994	100139.75006899996	
94654.78380800004	128255.44476199998	
106630.705391	108710.68617199999	
106241.27726300004	109023.048254	
93400.35910200002	128584.85818800001	
