154637.31985599996	25345.535285
116853.01925699995	31382.549538
111246.91226299995	33685.04311700001
96515.60569999997	42453.17421199999
67904.99231599997	55680.49216999999
54811.658504999985	67737.49281
36463.079402999996	92352.00488099997
30444.313581	111433.63124199999
44162.05759299998	90901.00519100003
108575.49262799999	37900.41302900001
135853.09217899997	28251.92396300001
78663.61129300002	47015.80474099999
29790.575661000003	117026.74672799994
34048.252326999995	95655.36593400003
27078.026757000014	123596.43154599995
96444.64570599997	43415.846733000006
59802.82040799999	66627.52921500003
156121.22643099993	25068.953206000002
58955.28867499998	66916.90484300005
47475.895655000015	79613.33290099999
32454.601359999997	110607.43184999996
75764.698634	49337.078006
99726.68216199997	41575.89324900001
48606.94821499999	77802.13527500001
49294.346212	72776.31474100001
32818.972997000004	105405.846267
46871.867269	82484.634495
33414.040272	103749.83313500001
107819.82273099995	41434.51004200001
38102.315809000014	91296.196931
107963.09810499997	38943.06840300001
117287.91837199997	31160.023357
118839.23547699998	31044.055668999994
147587.63688599996	26194.490669000003
144200.06849999996	27356.429886000005
92942.167506	45196.22677300001
31681.016435000005	111244.34562000001
134649.248368	30356.186911999997
29213.068435	118744.51444499998
75456.35847199998	54746.528312999995
110941.94576899997	36266.69643499999
30305.591023999998	114978.93509199996
29635.175074	117950.91658799998
109644.11576699995	37235.853126999995
95644.230318	43509.976699000006
54728.36846099999	70809.74811500004
75273.54852499998	54966.673154000004
33535.014924999996	101491.86234800001
135468.496472	30264.900379000002
33998.933244	99819.25845700003
131772.142026	30603.228085000006
131402.00496399996	30962.374453
94871.62499599998	44233.888985
110544.53293299997	36319.285059
46558.59838099999	89688.87018100002
103797.042483	41482.45157100001
150936.661584	25552.23693700001
58583.55047699999	67441.76312500001
152755.45809799997	25429.194356000004
39827.78707000002	90962.84008900002
92654.45434299996	45521.134776000006
95736.63924599995	43486.81175600001
145467.342551	27280.596915999995
51153.495395000005	71902.86501200002
