158231.84257500002	25494.59074799999
144858.66230799997	26941.226812999994
118264.54824799995	31365.98617100001
108162.83553599998	36057.855028
71327.64539100003	58547.54138600001
53686.16029200001	76892.91517500005
41202.28370900002	93750.67757000001
32742.05595899999	112490.16527700002
27782.082766999996	134633.196653
26386.258159000015	148145.2038870001
27030.370330000005	142829.940863
58091.720853000006	74495.04678300004
49379.691823999994	87070.99810600003
124442.62853299998	28346.142900999992
87863.21829099998	48564.767604
74572.03313400004	54632.95914000002
95669.16679399999	40563.686325999995
99911.09305	37356.849795
33507.70382799999	109324.59504100001
152664.30991799993	26688.619504999995
38755.685034	103390.44415400001
50641.16549599998	81312.30721900002
94845.85740899997	44170.53808100001
46002.17920900001	93725.68983600002
164492.132286	25151.064193000006
143054.59068299993	27681.458975999998
116327.18199099999	32325.992574999993
31652.24708099999	115976.108756
29710.23077299999	132318.613296
162809.560426	25255.36381899999
150115.11411799994	26751.736472
124183.34291399995	31266.179379999998
77801.21016900003	52489.87139600002
154726.4907430001	25539.69912099999
28217.395896000005	134085.56429400004
54869.01716599999	76766.10211600002
92556.86950000002	44379.181515000004
98123.28359499994	39535.669369999996
62266.035527	74492.914915
25565.577970000002	153090.166002
62914.55024600003	72861.31754300001
65086.45314500001	70848.42643700002
73228.20857300004	55603.380633
49906.29883800001	84697.11441700003
77290.41279200002	52513.95065300001
98537.00931899996	39072.57169700001
158256.15166099995	25330.823867000003
98022.66920699994	40496.798036
72736.38263899999	57867.71396499999
70271.79696800001	59483.16846100001
27620.332087000006	140456.36945599996
39832.138747000005	98770.71986099999
25855.913135000003	150067.416392
47095.93272900001	93589.82428900001
30347.52843900002	131524.75349
62835.68313399998	74049.10996200003
78452.87075799998	52177.51507300001
86208.69216899996	50425.988917999995
37264.81466500002	104307.94636099998
48280.624472999996	91896.39856100004
26513.22977600001	143052.84046200005
104136.01839799997	36311.22339500001
49331.980822000005	87350.93277
30771.466414000002	119742.31454600004
27348.424530000004	141816.40648500004
40939.087465	96142.81027800002
94984.61828699999	42472.662217
48570.205077000006	91196.34934100002
26458.91452900001	145464.99105100002
30405.306631000003	126342.01201400004
83165.33855799997	51769.893159000014
51995.174511	78592.67685200002
47853.629610000025	92784.73623600004
108822.10501200003	35372.542450999994
84771.481106	50829.68315400002
89943.58828000003	45508.581022
102688.58311499994	37225.72637800001
92434.991234	44593.24610300001
36970.078644	106452.65344300003
32639.312033	114503.260088
144683.78192999997	27251.249471
163502.347294	25186.356196999997
142475.04489699993	28002.551263999998
75643.32187900001	54244.94301799998
34933.104819	108700.72615300001
39724.72767500001	99460.68960800002
